-5.1922922156038807e+00 -5.1958238911228465e+00 -5.1993543742355079e+00
-5.2099387020600725e+00 -5.2134644484223864e+00 -5.2169890187664398e+00
-5.2275557061216071e+00 -5.2310756047766809e+00 -5.2345943435571618e+00
-5.2451436326019900e+00 -5.2486577637875431e+00 -5.2521707510028648e+00
-5.2627028803067137e+00 -5.2662113230738639e+00 -5.2697186375407723e+00
-5.2802338421573571e+00 -5.2837366743950387e+00 -5.2872383937729079e+00
-5.2977369053124121e+00 -5.3012342037711591e+00 -5.3047304045856416e+00
-5.3152124512849248e+00 -5.3187042916000307e+00 -5.3221950492660977e+00
-5.3326608560570854e+00 -5.3361473127711587e+00 -5.3396327016155345e+00
-5.3500824901918316e+00 -5.3535636367767658e+00 -5.3570437300597904e+00
-5.3674777189415765e+00 -5.3709536278199632e+00 -5.3744284977568872e+00
-5.3848469023541519e+00 -5.3883176449201393e+00 -5.3917873627018782e+00
-5.4021903953760440e+00 -5.4056560420156670e+00 -5.4091206778290282e+00
-5.4195085479530141e+00 -5.4229691680640126e+00 -5.4264287911114106e+00
-5.4368017051281798e+00 -5.4402573671393188e+00 -5.4437120456579988e+00
-5.4540702071376428e+00 -5.4575209785275449e+00 -5.4609707798083216e+00
-5.4713143895037204e+00 -5.4747603368192381e+00 -5.4782053272247717e+00
-5.4885345831258769e+00 -5.4919757720000035e+00 -5.4954160169826265e+00
-5.5057311143694054e+00 -5.5091676095387481e+00 -5.5126031736578502e+00
-5.5229043051519344e+00 -5.5263361704737628e+00 -5.5297671174127547e+00
-5.5400544730278254e+00 -5.5434817714967028e+00 -5.5469081640795652e+00
-5.5571819312705237e+00 -5.5606047250345352e+00 -5.5640266252419721e+00
-5.5742869889529203e+00 -5.5777053393295111e+00 -5.5811228083147082e+00
-5.5913699510257802e+00 -5.5947839185172192e+00 -5.5981970166212323e+00
-5.6084311183943081e+00 -5.6118407627027782e+00 -5.6152495494695502e+00
-5.6254707879928878e+00 -5.6288761680352177e+00 -5.6322807022262467e+00
-5.6424892528580521e+00 -5.6458904267801087e+00 -5.6492907663887628e+00
-5.6594868021997478e+00 -5.6628838273904831e+00 -5.6662800296559901e+00
-5.6764637214709310e+00 -5.6798566545761053e+00 -5.6832487759972059e+00
-5.6934202924355333e+00 -5.6968091893711232e+00 -5.7001972857194163e+00
-5.7103567932348742e+00 -5.7137417092001623e+00 -5.7171258355331398e+00
-5.7272734984525240e+00 -5.7306544879428998e+00 -5.7340346986166795e+00
-5.7441706791776941e+00 -5.7475477959971517e+00 -5.7509241446789279e+00
-5.7610486030671808e+00 -5.7644219003405430e+00 -5.7677944400207402e+00
-5.7779075344059017e+00 -5.7812770645907561e+00 -5.7846458475949269e+00
-5.7947477341660649e+00 -5.7981135490644409e+00 -5.8014786270648822e+00
-5.8115694600650132e+00 -5.8149316108347948e+00 -5.8182930348619077e+00
-5.8283729666217763e+00 -5.8317315037878599e+00 -5.8350893242412587e+00
-5.8451585052123658e+00 -5.8485134786775692e+00 -5.8518677453369463e+00
-5.8619263241238393e+00 -5.8652777831795753e+00 -5.8686285452153220e+00
-5.8786766686071896e+00 -5.8820246619439009e+00 -5.8853719679274956e+00
-5.8954097809290653e+00 -5.8987543566464300e+00 -5.9020982545606069e+00
-5.9121259004223576e+00 -5.9154671060392809e+00 -5.9188076432879670e+00
-5.9288252635357113e+00 -5.9321631460000903e+00 -5.9355003694181363e+00
-5.9455081038819433e+00 -5.9488427095802310e+00 -5.9521766654429289e+00
-5.9621746522854338e+00 -5.9655060270519931e+00 -5.9688367610843933e+00
-5.9788251368285055e+00 -5.9821533259547639e+00 -5.9854808833407889e+00
-5.9954597828968046e+00 -5.9987848311402177e+00 -6.0021092565315870e+00
-6.0120788132237344e+00 -6.0154007648165573e+00 -6.0187221023415205e+00
-6.0286824479339423e+00 -6.0320013465918150e+00 -6.0353196398637063e+00
-6.0452709045858963e+00 -6.0485867935162547e+00 -6.0519020856418626e+00
-6.0618443982135766e+00 -6.0651573201238849e+00 -6.0684696537116531e+00
-6.0784031413672910e+00 -6.0817131384731065e+00 -6.0850225556411583e+00
-6.0949473441536623e+00 -6.0982544581865232e+00 -6.1015610005705305e+00
-6.1114772142747684e+00 -6.1147814864899352e+00 -6.1180851952508180e+00
-6.1279929570665042e+00 -6.1312944282505333e+00 -6.1345953440819994e+00
-6.1444947755361401e+00 -6.1477934860143044e+00 -6.1510916491502474e+00
-6.1609828703991347e+00 -6.1642788600426917e+00 -6.1675743102644276e+00
-6.1774574401151865e+00 -6.1807507483485065e+00 -6.1840435249918713e+00
-6.1939186809235700e+00 -6.1972093467311185e+00 -6.2004994886934188e+00
-6.2103667868777643e+00 -6.2136548488109371e+00 -6.2169423945577673e+00
-6.2268019498793796e+00 -6.2300874460632159e+00 -6.2333724336351342e+00
-6.2432243597114265e+00 -6.2465073278511749e+00 -6.2497897948702494e+00
-6.2596342040709052e+00 -6.2629146814584695e+00 -6.2661946651346980e+00
-6.2760316686007780e+00 -6.2793096921210338e+00 -6.2825872292586302e+00
-6.2924169369212910e+00 -6.2956925430582737e+00 -6.2989676700618435e+00
-6.3087901906606989e+00 -6.3120634155036850e+00 -6.3153361683842641e+00
-6.3251516094853910e+00 -6.3284224887348408e+00 -6.3316929031158375e+00
-6.3415013711294259e+00 -6.3447699401028332e+00 -6.3480380512258332e+00
-6.3578396514235074e+00 -6.3611059450611185e+00 -6.3643717877916002e+00
